id,title,assignee,inventor,priority_date,filing_date,publication_date,grant_date,result_link,representative_figure_link
KR-20200040592-A,Apparatus for issuing virtual currency And the method thereof ,??????? ????,???,10/10/2018,10/10/2018,20/04/2020,,https://patents.google.com/patent/KR20200040592A/en,https://patentimages.storage.googleapis.com/2d/0f/81/cee93c64a9af01/pat00001.png
KR-20200042092-A,Method for Managing Brand-name Product by using Blockchain ,???? ??????,"???, ???",12/10/2018,12/10/2018,23/04/2020,,https://patents.google.com/patent/KR20200042092A/en,https://patentimages.storage.googleapis.com/ce/44/b1/f173b5f426dd2b/pat00001.png
KR-20200041709-A,Apparatus constituting a block-chain network and an operation method of the apparatus ,???? ???,"???, ???, ???, ???, ???",12/10/2018,12/10/2018,22/04/2020,,https://patents.google.com/patent/KR20200041709A/en,https://patentimages.storage.googleapis.com/96/25/6d/f0349faf171ca3/pat00001.png
KR-20200045089-A,"Consensus algorithm of blockchain, cryptographic technique and evolution network in blockchain ","???, ???, ???, ???, ???","???, ???, ???, ???, ???",22/10/2018,22/10/2018,04/05/2020,,https://patents.google.com/patent/KR20200045089A/en,https://patentimages.storage.googleapis.com/55/1c/51/12441dadac343c/pat00036.png
KR-20200045323-A,Method for lending seed money and providing connectible estimation data in initial coin offering and apparatus thereof ,???,???,22/10/2018,22/10/2018,04/05/2020,,https://patents.google.com/patent/KR20200045323A/en,https://patentimages.storage.googleapis.com/b3/35/0f/ddebdc0315a53f/pat00001.png
KR-20200048491-A,A method for providing transaction services for a cryptocurrency linked with actual economic values and an apparatus using it ,(?)??????????,"???, ???",30/10/2018,30/10/2018,08/05/2020,,https://patents.google.com/patent/KR20200048491A/en,https://patentimages.storage.googleapis.com/3c/a1/0f/312b0a98ff1106/pat00001.png
KR-20200048540-A,System for controlling reserve ratio of cryptocurrency based on block chain ,(?)??????????,"???, ???",30/10/2018,30/10/2018,08/05/2020,,https://patents.google.com/patent/KR20200048540A/en,https://patentimages.storage.googleapis.com/02/29/d6/57966b41b8aac8/pat00001.png
KR-20200048493-A,A system for providing transaction services for a cryptocurrency linked with actual economic values ,(?)??????????,"???, ???",30/10/2018,30/10/2018,08/05/2020,,https://patents.google.com/patent/KR20200048493A/en,https://patentimages.storage.googleapis.com/2d/31/9d/98c3b9df536a32/pat00001.png
KR-20200048529-A,Server for controlling reserve ratio of cryptocurrency based on block chain ,(?)??????????,"???, ???",30/10/2018,30/10/2018,08/05/2020,,https://patents.google.com/patent/KR20200048529A/en,https://patentimages.storage.googleapis.com/9b/30/41/2d969a542e7e7d/pat00001.png
KR-20200048546-A,"Method for applying transaction rules of cryptocurrency based on block chain, terminal device and computer program using it ",(?)??????????,"???, ???",30/10/2018,30/10/2018,08/05/2020,,https://patents.google.com/patent/KR20200048546A/en,https://patentimages.storage.googleapis.com/33/46/4d/6dbba4aa787274/pat00001.png
KR-20200048538-A,"Method for controlling reserve ratio of cryptocurrency based on block chain, server and computer program using it ",(?)??????????,"???, ???",30/10/2018,30/10/2018,08/05/2020,,https://patents.google.com/patent/KR20200048538A/en,https://patentimages.storage.googleapis.com/3d/fb/b8/dd245ff42620fd/pat00001.png
KR-20200048533-A,"Method for controlling reserve ratio of cryptocurrency based on block chain, server and computer program using it ",(?)??????????,"???, ???",30/10/2018,30/10/2018,08/05/2020,,https://patents.google.com/patent/KR20200048533A/en,https://patentimages.storage.googleapis.com/22/90/84/a6528e935c5c06/pat00001.png
KR-20200048480-A,A method for exchanging a cryptocurrency linked with actual economic values and an apparatus using it ,(?)??????????,"???, ???",30/10/2018,30/10/2018,08/05/2020,,https://patents.google.com/patent/KR20200048480A/en,https://patentimages.storage.googleapis.com/25/70/ca/0e021d22943599/pat00001.png
KR-20200048542-A,"Method for feedback controlling reserve ratio of cryptocurrency based on block chain, server and computer program using it ",(?)??????????,"???, ???",30/10/2018,30/10/2018,08/05/2020,,https://patents.google.com/patent/KR20200048542A/en,https://patentimages.storage.googleapis.com/11/87/f5/8d2dde24bdb775/pat00001.png
KR-20200048530-A,System for controlling reserve ratio of cryptocurrency based on block chain ,(?)??????????,"???, ???",30/10/2018,30/10/2018,08/05/2020,,https://patents.google.com/patent/KR20200048530A/en,https://patentimages.storage.googleapis.com/3f/1d/2a/4bef1cd8be5ea2/pat00001.png
KR-20200048531-A,"Method for controlling reserve ratio of cryptocurrency based on block chain, server and computer program using it ",(?)??????????,"???, ???",30/10/2018,30/10/2018,08/05/2020,,https://patents.google.com/patent/KR20200048531A/en,https://patentimages.storage.googleapis.com/d3/66/ca/40b0c342308d2f/pat00001.png
KR-20200048486-A,"A method for providing services for actual economic values according to a cryptocurrency, an apparatus and a system using it ",(?)??????????,"???, ???",30/10/2018,30/10/2018,08/05/2020,,https://patents.google.com/patent/KR20200048486A/en,https://patentimages.storage.googleapis.com/dc/da/3d/a1e86e8da4aea2/pat00001.png
KR-20200048525-A,System for determining issue amount of cryptocurrency based on block chain ,(?)??????????,"???, ???",30/10/2018,30/10/2018,08/05/2020,,https://patents.google.com/patent/KR20200048525A/en,https://patentimages.storage.googleapis.com/85/c4/43/87dafa357a415e/pat00001.png
KR-20200048483-A,A system for exchanging a cryptocurrency linked with actual economic values ,(?)??????????,"???, ???",30/10/2018,30/10/2018,08/05/2020,,https://patents.google.com/patent/KR20200048483A/en,https://patentimages.storage.googleapis.com/95/01/c1/ae12ce0ee368dd/pat00001.png
KR-20200048541-A,"Method for feedback controlling reserve ratio of cryptocurrency based on block chain, server and computer program using it ",(?)??????????,"???, ???",30/10/2018,30/10/2018,08/05/2020,,https://patents.google.com/patent/KR20200048541A/en,https://patentimages.storage.googleapis.com/62/82/be/605692ec32c84c/pat00001.png
KR-20200048545-A,System for feedback controlling reserve ratio of cryptocurrency based on block chain ,(?)??????????,"???, ???",30/10/2018,30/10/2018,08/05/2020,,https://patents.google.com/patent/KR20200048545A/en,https://patentimages.storage.googleapis.com/8c/1d/37/dad695722e6fca/pat00001.png
KR-20200048539-A,Server for controlling reserve ratio of cryptocurrency based on block chain ,(?)??????????,"???, ???",30/10/2018,30/10/2018,08/05/2020,,https://patents.google.com/patent/KR20200048539A/en,https://patentimages.storage.googleapis.com/f0/13/47/a77805bf1889c0/pat00001.png
KR-20200048537-A,"Method for controlling reserve ratio of cryptocurrency based on block chain, server and computer program using it ",(?)??????????,"???, ???",30/10/2018,30/10/2018,08/05/2020,,https://patents.google.com/patent/KR20200048537A/en,https://patentimages.storage.googleapis.com/64/12/69/8854b218c952d4/pat00001.png
KR-20200048481-A,A method for exchanging a cryptocurrency linked with actual economic values and an apparatus ,(?)??????????,"???, ???",30/10/2018,30/10/2018,08/05/2020,,https://patents.google.com/patent/KR20200048481A/en,https://patentimages.storage.googleapis.com/a7/5f/49/0896022efc527d/pat00001.png
KR-20200048536-A,"Method for controlling reserve ratio of cryptocurrency based on block chain, server and computer program using it ",(?)??????????,"???, ???",30/10/2018,30/10/2018,08/05/2020,,https://patents.google.com/patent/KR20200048536A/en,https://patentimages.storage.googleapis.com/49/f3/04/26bce35c3d9864/pat00001.png
KR-20200048488-A,A system for providing services for actual economic values according to a cryptocurrency ,(?)??????????,"???, ???",30/10/2018,30/10/2018,08/05/2020,,https://patents.google.com/patent/KR20200048488A/en,https://patentimages.storage.googleapis.com/88/44/66/b4765a9a1305df/pat00001.png
KR-20200048543-A,"Method for feedback controlling reserve ratio of cryptocurrency based on block chain, server and computer program using it ",(?)??????????,"???, ???",30/10/2018,30/10/2018,08/05/2020,,https://patents.google.com/patent/KR20200048543A/en,https://patentimages.storage.googleapis.com/77/cc/99/2c0e5feb47c881/pat00001.png
KR-20200048485-A,A method for providing services for actual economic values according to a cryptocurrency and an apparatus using it ,(?)??????????,"???, ???",30/10/2018,30/10/2018,08/05/2020,,https://patents.google.com/patent/KR20200048485A/en,https://patentimages.storage.googleapis.com/6a/c5/b6/b3fb139ff8fbbd/pat00001.png
KR-20200048479-A,"A method for exchanging a cryptocurrency linked with actual economic values, an apparatus and a system using it ",(?)??????????,"???, ???",30/10/2018,30/10/2018,08/05/2020,,https://patents.google.com/patent/KR20200048479A/en,https://patentimages.storage.googleapis.com/32/9f/72/3311106a5b2d8c/pat00001.png
KR-20200048490-A,A method for providing transaction services for a cryptocurrency linked with actual economic values and an apparatus using it ,(?)??????????,"???, ???",30/10/2018,30/10/2018,08/05/2020,,https://patents.google.com/patent/KR20200048490A/en,https://patentimages.storage.googleapis.com/4f/8a/09/11012b0de8fe65/pat00001.png
KR-20200048535-A,System for controlling reserve ratio of cryptocurrency based on block chain ,(?)??????????,"???, ???",30/10/2018,30/10/2018,08/05/2020,,https://patents.google.com/patent/KR20200048535A/en,https://patentimages.storage.googleapis.com/bd/d7/65/7ed0e3f205e99e/pat00001.png
KR-20200048532-A,"Method for controlling reserve ratio of cryptocurrency based on block chain, server and computer program using it ",(?)??????????,"???, ???",30/10/2018,30/10/2018,08/05/2020,,https://patents.google.com/patent/KR20200048532A/en,https://patentimages.storage.googleapis.com/5f/11/01/43f5abd4e4adf7/pat00001.png
KR-20200048676-A,"Method for managing data based on blockchain, apparatus and system for the same ",??????? ????,"???, ???, ???, ???",30/10/2018,30/10/2018,08/05/2020,,https://patents.google.com/patent/KR20200048676A/en,https://patentimages.storage.googleapis.com/96/f7/6e/354bf360caf395/pat00001.png
KR-20200048524-A,Server for determining issue amount of cryptocurrency based on block chain ,(?)??????????,"???, ???",30/10/2018,30/10/2018,08/05/2020,,https://patents.google.com/patent/KR20200048524A/en,https://patentimages.storage.googleapis.com/b7/58/ff/d3a982a2657c27/pat00001.png
KR-20200048489-A,A method for providing transaction services for a cryptocurrency linked with actual economic values and an apparatus using it ,(?)??????????,"???, ???",30/10/2018,30/10/2018,08/05/2020,,https://patents.google.com/patent/KR20200048489A/en,https://patentimages.storage.googleapis.com/bf/40/a5/62cf3800b61938/pat00001.png
KR-20200048555-A,Computer program for applying transaction rules of cryptocurrency convertible with real economic value ,(?)??????????,"???, ???",30/10/2018,30/10/2018,08/05/2020,,https://patents.google.com/patent/KR20200048555A/en,https://patentimages.storage.googleapis.com/2b/31/07/40223de80dd0c8/pat00001.png
KR-20200048526-A,"Method for controlling reserve ratio of cryptocurrency based on block chain, server and computer program using it ",(?)??????????,"???, ???",30/10/2018,30/10/2018,08/05/2020,,https://patents.google.com/patent/KR20200048526A/en,https://patentimages.storage.googleapis.com/d6/0f/b5/2cfd0cd4753da0/pat00001.png
KR-20200048528-A,"Method for controlling reserve ratio of cryptocurrency based on block chain, server and computer program using it ",(?)??????????,"???, ???",30/10/2018,30/10/2018,08/05/2020,,https://patents.google.com/patent/KR20200048528A/en,https://patentimages.storage.googleapis.com/f9/6e/0b/ad9a86bc8cb1e3/pat00001.png
KR-20200048549-A,Terminal device for applying transaction rules of cryptocurrency based on block chain ,(?)??????????,"???, ???",30/10/2018,30/10/2018,08/05/2020,,https://patents.google.com/patent/KR20200048549A/en,https://patentimages.storage.googleapis.com/91/dd/0b/a505ebfd4bf3c1/pat00001.png
KR-20200048550-A,"Method for applying transaction rules of cryptocurrency based on block chain, terminal device and computer program using it ",(?)??????????,"???, ???",30/10/2018,30/10/2018,08/05/2020,,https://patents.google.com/patent/KR20200048550A/en,https://patentimages.storage.googleapis.com/d1/55/9a/cb11bae9c32c52/pat00001.png
KR-20200048484-A,"A method for providing services for actual economic values according to a cryptocurrency, an apparatus and a system using it ",(?)??????????,"???, ???",30/10/2018,30/10/2018,08/05/2020,,https://patents.google.com/patent/KR20200048484A/en,https://patentimages.storage.googleapis.com/9e/c7/fa/a4802c11f76840/pat00001.png
KR-20200048544-A,Server for feedback controlling reserve ratio of cryptocurrency based on block chain ,(?)??????????,"???, ???",30/10/2018,30/10/2018,08/05/2020,,https://patents.google.com/patent/KR20200048544A/en,https://patentimages.storage.googleapis.com/ad/8a/bb/9b61f36be5b4a7/pat00001.png
KR-20200048691-A,Blockchain analysising apparatus for intrusion detection in bitcoin exchange ,??????????,???,30/10/2018,30/10/2018,08/05/2020,,https://patents.google.com/patent/KR20200048691A/en,https://patentimages.storage.googleapis.com/9d/96/bf/e9f93c3072e74c/pat00002.png
KR-20200050203-A,System for providing blockchain convergence businiss based on smart led streetlight businiss and method thereof ,???,???,01/11/2018,01/11/2018,11/05/2020,,https://patents.google.com/patent/KR20200050203A/en,https://patentimages.storage.googleapis.com/56/57/6a/74a36ad86675ad/pat00001.png
KR-20200051135-A,Method for connecting dapp service with cryptocurrency wallet server and cryptocurrency wallet server therefor ,???,???,04/11/2018,04/11/2018,13/05/2020,,https://patents.google.com/patent/KR20200051135A/en,https://patentimages.storage.googleapis.com/9a/00/ad/018b43b294a286/pat00001.png
KR-20200108948-A,Simplification of Cloud based on Blockchain certification and Privacy Information Security using Social Network Services ,???? ????,"???, ???, ???",11/03/2019,11/03/2019,22/09/2020,,https://patents.google.com/patent/KR20200108948A/en,
KR-20200051252-A,Smart transaction system using proptech blockchain and operating method thereof ,???? ????,"???, ???, ???, ???, ???",05/11/2018,05/11/2018,13/05/2020,,https://patents.google.com/patent/KR20200051252A/en,https://patentimages.storage.googleapis.com/38/ae/08/1d693dd9fabc9a/pat00001.png
KR-20200055831-A,skout Platform ,???,???,11/11/2018,11/11/2018,22/05/2020,,https://patents.google.com/patent/KR20200055831A/en,https://patentimages.storage.googleapis.com/e3/0d/ca/227071281c6096/pat00002.png
KR-20200054536-A,Method of making a transaction between cryptocurrencies and apparatus using it ,???,???,12/11/2018,12/11/2018,20/05/2020,,https://patents.google.com/patent/KR20200054536A/en,https://patentimages.storage.googleapis.com/08/4b/49/f1a25bb027fa86/pat00001.png
KR-20200055412-A,Method and apparatus for managing rule of smartcontract ,????? ?????,???,13/11/2018,13/11/2018,21/05/2020,,https://patents.google.com/patent/KR20200055412A/en,https://patentimages.storage.googleapis.com/91/3c/d6/4a97757fac31d8/pat00002.png
