id,title,assignee,inventor,priority_date,filing_date,publication_date,grant_date,result_link,representative_figure_link
CN-114556863-A,Computer implemented system and method ,,,30/09/2019,18/09/2020,27/05/2022,,https://patents.google.com/patent/CN114556863A/en,https://patentimages.storage.googleapis.com/2b/c1/bc/d108ce71f1189c/HDA0003573195410000011.png
CN-114240007-A,Resource allocation method and device for digital asset cloud service system ,,,09/09/2020,09/09/2020,25/03/2022,,https://patents.google.com/patent/CN114240007A/en,https://patentimages.storage.googleapis.com/91/e9/a5/7344152c013b1d/RE-HDA0002852979190000011.png
CN-112100271-A,EOS consensus mechanism utility visualization method based on workload ranking difference ,,,08/09/2020,08/09/2020,18/12/2020,,https://patents.google.com/patent/CN112100271A/en,https://patentimages.storage.googleapis.com/aa/a8/c9/73883e2e241dd4/HDA0002671333060000011.png
CN-114219636-A,"Risk early warning method, device and storage medium in digital asset transaction platform ",,,07/09/2020,07/09/2020,22/03/2022,,https://patents.google.com/patent/CN114219636A/en,https://patentimages.storage.googleapis.com/8e/83/c3/f5a80c6577339c/HDA0002669751750000011.png
CN-111953800-A,Continuous integration system based on block chain middleware technology ,,,28/08/2020,28/08/2020,17/11/2020,,https://patents.google.com/patent/CN111953800A/en,
CN-112785303-A,Verification processing method and verification processing system based on block chain offline payment ,,,26/08/2020,26/08/2020,11/05/2021,,https://patents.google.com/patent/CN112785303A/en,https://patentimages.storage.googleapis.com/08/06/d6/9153bb7e6748b1/HDA0002899155430000011.png
CN-111985921-A,Verification processing method based on block chain offline payment and digital financial service platform ,,,26/08/2020,26/08/2020,24/11/2020,,https://patents.google.com/patent/CN111985921A/en,https://patentimages.storage.googleapis.com/ec/4a/0c/2d40ae8a424c8d/HDA0002651256860000011.png
CN-112785304-A,"Verification processing method, system and service platform based on block chain offline payment ",,,26/08/2020,26/08/2020,11/05/2021,,https://patents.google.com/patent/CN112785304A/en,https://patentimages.storage.googleapis.com/8a/2b/2e/de72e2e1b04769/HDA0002899157100000011.png
CN-112036941-A,"Block chain-based store consumption evaluation method, equipment and medium ",,,25/08/2020,25/08/2020,04/12/2020,,https://patents.google.com/patent/CN112036941A/en,https://patentimages.storage.googleapis.com/ad/8d/4f/cd45fb21a09c1b/HDA0002649663980000011.png
CN-112102082-A,Method for judging block chain transaction execution result ,,,24/08/2020,24/08/2020,18/12/2020,,https://patents.google.com/patent/CN112102082A/en,https://patentimages.storage.googleapis.com/36/e1/c7/b4c16d9500abf9/RE-HDA0002780512510000011.png
CN-112422496-A,TAAS for delay-tolerant blockchain networks ,,,23/08/2019,21/08/2020,26/02/2021,,https://patents.google.com/patent/CN112422496A/en,https://patentimages.storage.googleapis.com/40/5c/cd/05704f49ec87be/HDA0002643565900000011.png
CN-114391146-A,Storing programs on blockchains ,,,12/09/2019,21/08/2020,22/04/2022,,https://patents.google.com/patent/CN114391146A/en,https://patentimages.storage.googleapis.com/9e/6c/bc/cc778627eb4a0d/HDA0003541389710000011.png
CN-112036907-A,"House purchasing method, equipment and medium based on block chain ",,,20/08/2020,20/08/2020,04/12/2020,,https://patents.google.com/patent/CN112036907A/en,https://patentimages.storage.googleapis.com/ba/2e/e8/043f653727da75/HDA0002641992590000011.png
CN-115956252-A,Fast cryptocurrency transaction processing ,,,18/08/2020,18/08/2020,11/04/2023,,https://patents.google.com/patent/CN115956252A/en,https://patentimages.storage.googleapis.com/ab/fb/dd/8942085b0a0da7/HDA0004078786550000011.png
CN-114514549-A,Wireless powered transaction system and method ,,,16/08/2019,17/08/2020,17/05/2022,,https://patents.google.com/patent/CN114514549A/en,https://patentimages.storage.googleapis.com/72/9d/55/c1f71b1385d8ad/942242.png
CN-114078048-A,Method and device for mortgage lending assets on block chain and electronic equipment ,,,14/08/2020,14/08/2020,22/02/2022,,https://patents.google.com/patent/CN114078048A/en,https://patentimages.storage.googleapis.com/56/b3/c1/94778209592450/HDA0002634434310000011.png
CN-114078001-A,Entitlement data processing method and system based on block chain ,,,14/08/2020,14/08/2020,22/02/2022,,https://patents.google.com/patent/CN114078001A/en,https://patentimages.storage.googleapis.com/ac/7c/65/ac1f4339eb8ce7/HDA0002633950780000011.png
CN-111932255-A,Method and device for realizing transaction reconciliation based on cryptocurrency ,,,12/08/2020,12/08/2020,13/11/2020,,https://patents.google.com/patent/CN111932255A/en,https://patentimages.storage.googleapis.com/41/20/41/9a1e84f7b32a59/HDA0002629799360000011.png
CN-111882337-A,Digital asset right-confirming system based on block chain and evidence-based economic model ,,,06/08/2020,06/08/2020,03/11/2020,,https://patents.google.com/patent/CN111882337A/en,https://patentimages.storage.googleapis.com/0c/0f/14/a70dbcb2f7d1fe/HDA0002621515230000011.png
CN-111784527-A,Method and device for carrying out rights and interests updating through block chain ,,,04/08/2020,04/08/2020,16/10/2020,,https://patents.google.com/patent/CN111784527A/en,https://patentimages.storage.googleapis.com/f9/b3/48/b2cdb3c70aaa79/HDA0002617905500000011.png
CN-112036846-A,"Payment method, device and medium based on block chain ",,,28/07/2020,28/07/2020,04/12/2020,,https://patents.google.com/patent/CN112036846A/en,https://patentimages.storage.googleapis.com/29/10/4f/ba3c6d22438c16/HDA0002604965180000011.png
CN-111784415-A,Method and device for issuing rights and interests through block chain ,,,22/07/2020,22/07/2020,16/10/2020,,https://patents.google.com/patent/CN111784415A/en,https://patentimages.storage.googleapis.com/9d/02/f3/1cd55d80645260/HDA0002597432480000011.png
CN-112073179-A,"Method for changing node session key in blockchain system, computer readable medium and blockchain system ",,,21/07/2020,21/07/2020,11/12/2020,,https://patents.google.com/patent/CN112073179A/en,https://patentimages.storage.googleapis.com/50/c1/53/7344af99e9a78f/HDA0002594282020000011.png
CN-114024692-A,"Signing method, device and system ",,,15/07/2020,15/07/2020,08/02/2022,,https://patents.google.com/patent/CN114024692A/en,https://patentimages.storage.googleapis.com/d6/01/28/1ad09fe8d90346/HDA0002586364180000011.png
CN-112001690-A,"Intra-jurisdiction enterprise cooperation method, device and medium based on block chain ",,,09/07/2020,09/07/2020,27/11/2020,,https://patents.google.com/patent/CN112001690A/en,https://patentimages.storage.googleapis.com/cb/18/2e/8d0c118ad2f4b5/HDA0002576843260000011.png
CN-116049310-A,"Transaction execution method, storage service and blockchain node in blockchain system ",,,30/12/2022,30/12/2022,02/05/2023,,https://patents.google.com/patent/CN116049310A/en,https://patentimages.storage.googleapis.com/91/91/6d/a098e4e1b51e86/HDA0004032329270000011.png
CN-111985932-A,"Tracing method, system and device for sanitary consumables ",,,08/07/2020,08/07/2020,24/11/2020,,https://patents.google.com/patent/CN111985932A/en,https://patentimages.storage.googleapis.com/68/93/c4/468bb3c7987aa1/HDA0002574909420000011.png
CN-111754658-A,Training management method and device and electronic equipment ,,,03/07/2020,03/07/2020,09/10/2020,,https://patents.google.com/patent/CN111754658A/en,https://patentimages.storage.googleapis.com/ef/1f/2f/008a008a76894f/HDA0002568116030000011.png
CN-111901388-A,"Block chain multi-chain system, method for block chain multi-chain system and electronic equipment ",,,30/06/2020,30/06/2020,06/11/2020,,https://patents.google.com/patent/CN111901388A/en,https://patentimages.storage.googleapis.com/5c/5f/4b/6f93664df0ee33/HDA0002563794630000011.png
CN-113872923-A,"Transaction method, updating method, device, equipment and storage medium based on block chain system ",,,30/06/2020,30/06/2020,31/12/2021,,https://patents.google.com/patent/CN113872923A/en,https://patentimages.storage.googleapis.com/b0/c8/0d/2a50fa9e782fad/HDA0002563343540000011.png
CN-111800407-A,"Network attack defense method and device, electronic equipment and storage medium ",,,30/06/2020,30/06/2020,20/10/2020,,https://patents.google.com/patent/CN111800407A/en,https://patentimages.storage.googleapis.com/56/47/31/b49d89fb3328ed/HDA0002561915600000011.png
CN-113849851-A,"Proxy method, device and computer readable storage medium ",,,28/06/2020,28/06/2020,28/12/2021,,https://patents.google.com/patent/CN113849851A/en,https://patentimages.storage.googleapis.com/fe/2c/91/7aa7d63fa715bd/HDA0002558237120000011.png
CN-116628762-A,"Data management method, device and system based on blockchain technology ",,,,28/06/2020,22/08/2023,,https://patents.google.com/patent/CN116628762A/en,
CN-113839905-A,"Certificate writing method, certificate feedback method, accounting node and identity authentication system ",,,08/06/2020,08/06/2020,24/12/2021,,https://patents.google.com/patent/CN113839905A/en,https://patentimages.storage.googleapis.com/01/d1/84/3492e42851f717/HDA0002529343270000011.png
CN-111800464-A,BaaS system implementation method and device supporting multi-version super account book ,,,02/06/2020,02/06/2020,20/10/2020,,https://patents.google.com/patent/CN111800464A/en,https://patentimages.storage.googleapis.com/7a/76/bd/6ceebfe29e40e6/HDA0002520516930000011.png
CN-111598553-A,"Method and device for creating block chain, data cross-chain and sales block chain and personal block chain ",,,29/05/2020,29/05/2020,28/08/2020,,https://patents.google.com/patent/CN111598553A/en,https://patentimages.storage.googleapis.com/6a/26/9b/7135eda22bb9d6/200529090306.png
CN-111667255-A,Digital asset transfer system and method based on alliance chain ,,,29/05/2020,29/05/2020,15/09/2020,,https://patents.google.com/patent/CN111667255A/en,https://patentimages.storage.googleapis.com/ba/79/af/c8ef41e69607cf/HDA0002516701000000011.png
CN-112019586-A,Approximate hash verification for blockchains ,,,29/05/2019,28/05/2020,01/12/2020,,https://patents.google.com/patent/CN112019586A/en,https://patentimages.storage.googleapis.com/37/62/db/09f061d0de09a5/HDA0002513895610000011.png
CN-111598701-A,"Information monitoring method, system, equipment and storage medium ",,,22/05/2020,22/05/2020,28/08/2020,,https://patents.google.com/patent/CN111598701A/en,https://patentimages.storage.googleapis.com/f1/4f/2b/695425966c6f6b/HDA0002504519010000011.png
CN-113706761-A,"Voting method, equipment and storage medium for digital asset exchange platform ",,,21/05/2020,21/05/2020,26/11/2021,,https://patents.google.com/patent/CN113706761A/en,https://patentimages.storage.googleapis.com/ec/97/88/e9da65097fc0c9/HDA0002502735590000011.png
CN-111680321-A,Block chain decentralized digital asset management system ,,,20/05/2020,20/05/2020,18/09/2020,,https://patents.google.com/patent/CN111680321A/en,https://patentimages.storage.googleapis.com/06/a2/26/144197a7836b0a/HDA0002499768530000011.png
CN-111711607-A,Block chain-based flow type micro-service trusted loading and verifying method ,,,20/05/2020,20/05/2020,25/09/2020,,https://patents.google.com/patent/CN111711607A/en,https://patentimages.storage.googleapis.com/99/a0/6f/2e506f754a5ae8/HDA0002500494540000011.png
CN-116089463-A,Full text searching method and device in block chain ,,,30/12/2022,30/12/2022,09/05/2023,,https://patents.google.com/patent/CN116089463A/en,https://patentimages.storage.googleapis.com/52/60/79/8a1ef5f2c1b379/HDA0004032862820000011.png
CN-111613304-A,"Medical image processing method, medical image processing apparatus, and storage medium ",,,19/05/2020,19/05/2020,01/09/2020,,https://patents.google.com/patent/CN111613304A/en,https://patentimages.storage.googleapis.com/e0/19/f0/553f006825186a/HSA0000209281040000011.png
CN-111598558-A,"Accounting method, accounting node server and payer node server ",,,13/05/2020,13/05/2020,28/08/2020,,https://patents.google.com/patent/CN111598558A/en,https://patentimages.storage.googleapis.com/e2/97/fa/494f6a1745f64c/HDA0002490020000000011.png
CN-111583040-A,Intelligent electric power trading and settlement method and system ,,,09/05/2020,09/05/2020,25/08/2020,,https://patents.google.com/patent/CN111583040A/en,https://patentimages.storage.googleapis.com/68/81/8d/9b0ef5ab2aff3a/HDA0002484199420000011.png
CN-112308551-A,Digital asset acquisition device and digital asset information acquisition method ,,,30/04/2020,30/04/2020,02/02/2021,,https://patents.google.com/patent/CN112308551A/en,https://patentimages.storage.googleapis.com/2e/f8/c8/22ae80a386b5b1/HDA0002476619060000011.png
CN-111652774-A,"Block chain-based bus management method, device and medium ",,,30/04/2020,30/04/2020,11/09/2020,,https://patents.google.com/patent/CN111652774A/en,https://patentimages.storage.googleapis.com/ad/c5/8f/09146db9baf166/HDA0002475314540000011.png
CN-111586010-A,Key distribution method and device ,,,29/04/2020,29/04/2020,25/08/2020,,https://patents.google.com/patent/CN111586010A/en,https://patentimages.storage.googleapis.com/ab/79/0b/c7180c1209c877/HDA0002473271120000011.png
CN-113554427-A,"User registration method, device and equipment of multi-digital asset exchange platform ",,,23/04/2020,23/04/2020,26/10/2021,,https://patents.google.com/patent/CN113554427A/en,https://patentimages.storage.googleapis.com/f1/b8/5f/bc9727f84af4ca/HDA0002464381170000011.png
CN-113554428-A,Anchored digital asset transaction method and equipment of multi-digital asset exchange platform ,,,23/04/2020,23/04/2020,26/10/2021,,https://patents.google.com/patent/CN113554428A/en,https://patentimages.storage.googleapis.com/52/cd/8b/3665e88b8ff776/HDA0002464381240000011.png
CN-113554434-A,Commodity purchasing method based on digital assets ,,,23/04/2020,23/04/2020,26/10/2021,,https://patents.google.com/patent/CN113554434A/en,https://patentimages.storage.googleapis.com/82/cc/9c/a70a6d45a40d26/HDA0002464381050000011.png
CN-113554425-A,Anchored digital asset computing method and device of multi-digital asset exchange platform ,,,23/04/2020,23/04/2020,26/10/2021,,https://patents.google.com/patent/CN113554425A/en,https://patentimages.storage.googleapis.com/ef/9e/ba/19f190d8d3f523/HDA0002464162450000011.png
CN-111461721-A,Block chain-based method and device for protecting account and verifying transaction ,,,16/04/2020,16/04/2020,28/07/2020,,https://patents.google.com/patent/CN111461721A/en,https://patentimages.storage.googleapis.com/ff/15/fc/6a51af1b1eba0f/200416194540.png
CN-111526022-A,Block chain token generation system suitable for industrial Internet of things ,,,13/04/2020,13/04/2020,11/08/2020,,https://patents.google.com/patent/CN111526022A/en,https://patentimages.storage.googleapis.com/28/fb/aa/8b820cd23055fa/HDA0002447865740000011.png
